,Res_Total,Load Total,Hydro Total,Date,sum_imports,sum_exports
336,890.0,6192.0,35.0,2020-11-27 16:00:00+01:00,1237.0,279.0
337,605.0,6584.5,49.0,2020-11-27 17:00:00+01:00,1389.0,279.0
338,545.0,6988.0,480.0,2020-11-27 18:00:00+01:00,1531.0,279.0
339,475.0,6957.5,215.0,2020-11-27 19:00:00+01:00,1567.5,279.0
340,430.0,6828.5,55.0,2020-11-27 20:00:00+01:00,1558.5,279.0
341,380.0,6469.0,61.0,2020-11-27 21:00:00+01:00,1574.0,279.0
342,345.0,5853.5,106.0,2020-11-27 22:00:00+01:00,1573.5,279.0
343,335.0,5527.0,80.0,2020-11-27 23:00:00+01:00,1617.5,279.0
344,325.0,5102.5,35.0,2020-11-28 00:00:00+01:00,1380.5,279.0
345,285.0,4604.5,20.0,2020-11-28 01:00:00+01:00,796.0,279.0
346,275.0,4504.0,35.0,2020-11-28 02:00:00+01:00,802.0,339.0
347,260.0,4358.0,35.0,2020-11-28 04:00:00+01:00,770.0,339.0
348,285.0,4304.0,35.0,2020-11-28 05:00:00+01:00,878.0,309.0
349,305.0,4494.0,61.0,2020-11-28 06:00:00+01:00,1240.0,294.0
350,350.0,4686.0,41.0,2020-11-28 07:00:00+01:00,1473.5,279.0
351,720.0,5214.0,45.0,2020-11-28 08:00:00+01:00,1400.0,279.0
352,1315.0,5682.5,130.0,2020-11-28 09:00:00+01:00,1295.5,279.0
353,1755.0,6005.0,71.0,2020-11-28 10:00:00+01:00,1323.5,279.0
354,2015.0,6195.5,65.0,2020-11-28 11:00:00+01:00,1297.0,279.0
355,2105.0,6272.0,63.0,2020-11-28 12:00:00+01:00,1223.5,279.0
356,2005.0,6294.0,124.0,2020-11-28 13:00:00+01:00,1184.5,279.0
357,1750.0,6009.5,96.0,2020-11-28 14:00:00+01:00,1191.0,279.0
358,1310.0,5999.0,35.0,2020-11-28 15:00:00+01:00,1191.0,279.0
359,910.0,5952.5,35.0,2020-11-28 16:00:00+01:00,1237.0,279.0
360,825.0,6361.5,49.0,2020-11-28 17:00:00+01:00,1392.0,279.0
361,865.0,6746.0,525.0,2020-11-28 18:00:00+01:00,1536.0,279.0
362,910.0,6740.5,140.0,2020-11-28 19:00:00+01:00,1572.5,279.0
363,950.0,6559.0,85.0,2020-11-28 20:00:00+01:00,1561.0,279.0
364,975.0,6207.0,61.0,2020-11-28 21:00:00+01:00,1574.0,279.0
365,1000.0,5660.0,106.0,2020-11-28 22:00:00+01:00,1573.5,279.0
366,1040.0,5311.5,80.0,2020-11-28 23:00:00+01:00,1614.0,279.0
367,1050.0,4883.5,35.0,2020-11-29 00:00:00+01:00,1396.5,279.0
368,1105.0,4493.5,0.0,2020-11-29 01:00:00+01:00,837.0,279.0
369,1125.0,4384.0,0.0,2020-11-29 02:00:00+01:00,845.0,339.0
370,1140.0,4212.0,0.0,2020-11-29 04:00:00+01:00,815.5,339.0
371,1140.0,4112.0,0.0,2020-11-29 05:00:00+01:00,917.5,339.0
372,1140.0,4232.5,26.0,2020-11-29 06:00:00+01:00,1266.5,309.0
373,1165.0,4324.5,26.0,2020-11-29 07:00:00+01:00,1496.0,279.0
374,1380.0,4653.0,30.0,2020-11-29 08:00:00+01:00,1435.0,279.0
375,1675.0,5081.0,95.0,2020-11-29 09:00:00+01:00,1346.0,279.0
376,1935.0,5504.5,36.0,2020-11-29 10:00:00+01:00,1376.5,284.0
377,2100.0,5853.5,30.0,2020-11-29 11:00:00+01:00,1347.0,294.0
378,2135.0,5977.5,28.0,2020-11-29 12:00:00+01:00,1275.5,299.0
379,1980.0,5872.0,89.0,2020-11-29 13:00:00+01:00,1228.5,294.0
380,1745.0,5507.0,61.0,2020-11-29 14:00:00+01:00,1221.5,284.0
381,1475.0,5526.5,0.0,2020-11-29 15:00:00+01:00,1213.5,279.0
382,1255.0,5571.5,0.0,2020-11-29 16:00:00+01:00,1255.5,279.0
383,1115.0,6058.0,14.0,2020-11-29 17:00:00+01:00,1401.5,279.0
384,1025.0,6625.5,768.0,2020-11-29 18:00:00+01:00,1538.5,279.0
385,905.0,6620.5,422.0,2020-11-29 19:00:00+01:00,1572.0,279.0
386,845.0,6454.0,0.0,2020-11-29 20:00:00+01:00,1560.5,279.0
387,775.0,6088.5,26.0,2020-11-29 21:00:00+01:00,1574.0,279.0
388,730.0,5655.0,71.0,2020-11-29 22:00:00+01:00,1573.5,279.0
389,685.0,5229.5,45.0,2020-11-29 23:00:00+01:00,1617.0,279.0
390,645.0,4802.0,0.0,2020-11-30 00:00:00+01:00,1385.0,279.0
391,600.0,4227.5,0.0,2020-11-30 01:00:00+01:00,806.0,279.0
392,550.0,4160.5,0.0,2020-11-30 02:00:00+01:00,810.0,339.0
393,540.0,4027.5,0.0,2020-11-30 04:00:00+01:00,777.5,339.0
394,530.0,4148.0,20.0,2020-11-30 05:00:00+01:00,883.5,319.0
395,545.0,4651.5,46.0,2020-11-30 06:00:00+01:00,1244.5,299.0
396,590.0,5409.0,46.0,2020-11-30 07:00:00+01:00,1485.5,279.0
397,775.0,5826.0,88.0,2020-11-30 08:00:00+01:00,1421.0,279.0
398,1015.0,6077.0,168.0,2020-11-30 09:00:00+01:00,1315.0,279.0
399,1215.0,6066.5,110.0,2020-11-30 10:00:00+01:00,1327.5,279.0
400,1380.0,6012.5,90.0,2020-11-30 11:00:00+01:00,1284.5,279.0
401,1495.0,5996.5,89.0,2020-11-30 12:00:00+01:00,1210.0,279.0
402,1565.0,5941.0,150.0,2020-11-30 13:00:00+01:00,1184.5,279.0
403,1590.0,5862.0,96.0,2020-11-30 14:00:00+01:00,1208.0,279.0
404,1505.0,6011.0,35.0,2020-11-30 15:00:00+01:00,1218.0,279.0
405,1405.0,6143.0,35.0,2020-11-30 16:00:00+01:00,1269.5,279.0
406,1405.0,6687.0,65.0,2020-11-30 17:00:00+01:00,1416.5,289.0
407,1495.0,7138.0,240.0,2020-11-30 18:00:00+01:00,1545.5,299.0
408,1565.0,7081.5,405.0,2020-11-30 19:00:00+01:00,1573.0,304.0
409,1605.0,6890.5,210.0,2020-11-30 20:00:00+01:00,1562.5,309.0
410,1605.0,6594.5,176.0,2020-11-30 21:00:00+01:00,1574.0,309.0
411,1635.0,5997.0,71.0,2020-11-30 22:00:00+01:00,1573.5,309.0
412,1725.0,5573.5,45.0,2020-11-30 23:00:00+01:00,1609.5,319.0
413,1810.0,5148.5,0.0,2020-12-01 00:00:00+01:00,1412.0,329.0
414,1995.0,4540.0,0.0,2020-12-01 01:00:00+01:00,932.5,339.0
415,2025.0,4468.5,0.0,2020-12-01 02:00:00+01:00,942.5,339.0
416,2040.0,4337.0,0.0,2020-12-01 04:00:00+01:00,913.5,339.0
417,2000.0,4419.5,0.0,2020-12-01 05:00:00+01:00,1004.0,339.0
418,1945.0,4899.0,61.0,2020-12-01 06:00:00+01:00,1317.5,339.0
419,1885.0,5455.0,61.0,2020-12-01 07:00:00+01:00,1533.0,339.0
420,1970.0,6055.0,65.0,2020-12-01 08:00:00+01:00,1480.0,329.0
421,2165.0,6375.0,130.0,2020-12-01 09:00:00+01:00,1383.5,324.0
422,2325.0,6424.0,71.0,2020-12-01 10:00:00+01:00,1382.0,319.0
423,2365.0,6478.0,51.0,2020-12-01 11:00:00+01:00,1344.5,309.0
424,2290.0,6533.0,51.0,2020-12-01 12:00:00+01:00,1276.5,299.0
425,2170.0,6509.0,112.0,2020-12-01 13:00:00+01:00,1232.5,294.0
426,1995.0,6343.0,96.0,2020-12-01 14:00:00+01:00,1227.0,289.0
427,1705.0,6516.0,35.0,2020-12-01 15:00:00+01:00,1227.0,284.0
428,1400.0,6569.0,35.0,2020-12-01 16:00:00+01:00,1273.5,279.0
429,1240.0,6951.5,35.0,2020-12-01 17:00:00+01:00,1412.5,279.0
430,1200.0,7410.0,190.0,2020-12-01 18:00:00+01:00,1543.0,279.0
431,1160.0,7369.5,340.0,2020-12-01 19:00:00+01:00,1574.0,279.0
432,1120.0,7297.0,205.0,2020-12-01 20:00:00+01:00,1562.5,279.0
433,1065.0,6900.5,146.0,2020-12-01 21:00:00+01:00,1574.0,279.0
434,1010.0,6181.5,226.0,2020-12-01 22:00:00+01:00,1573.0,279.0
435,970.0,5782.0,45.0,2020-12-01 23:00:00+01:00,1616.5,279.0
436,940.0,5357.5,0.0,2020-12-02 00:00:00+01:00,1388.0,279.0
437,820.0,4715.5,0.0,2020-12-02 01:00:00+01:00,817.0,279.0
438,785.0,4644.0,0.0,2020-12-02 02:00:00+01:00,821.0,339.0
439,775.0,4504.5,0.0,2020-12-02 04:00:00+01:00,789.5,339.0
440,715.0,4554.0,0.0,2020-12-02 05:00:00+01:00,894.5,324.0
441,695.0,5005.0,26.0,2020-12-02 06:00:00+01:00,1252.0,299.0
442,685.0,5614.5,26.0,2020-12-02 07:00:00+01:00,1489.5,279.0
443,870.0,6202.0,68.0,2020-12-02 08:00:00+01:00,1425.5,279.0
444,1185.0,6805.0,133.0,2020-12-02 09:00:00+01:00,1318.5,279.0
445,1425.0,6968.5,74.0,2020-12-02 10:00:00+01:00,1328.5,279.0
446,1535.0,6986.5,53.0,2020-12-02 11:00:00+01:00,1283.0,279.0
447,1535.0,6971.0,16.0,2020-12-02 12:00:00+01:00,1215.0,279.0
448,1455.0,6916.0,77.0,2020-12-02 13:00:00+01:00,1181.0,279.0
449,1295.0,6704.0,61.0,2020-12-02 14:00:00+01:00,1190.5,279.0
450,1030.0,6773.0,0.0,2020-12-02 15:00:00+01:00,1192.5,279.0
451,800.0,6795.0,0.0,2020-12-02 16:00:00+01:00,1246.0,279.0
452,720.0,7148.0,0.0,2020-12-02 17:00:00+01:00,1396.5,279.0
453,755.0,7590.0,665.0,2020-12-02 18:00:00+01:00,1536.0,279.0
454,785.0,7569.5,520.0,2020-12-02 19:00:00+01:00,1570.5,279.0
455,810.0,7487.5,245.0,2020-12-02 20:00:00+01:00,1559.5,279.0
456,820.0,7056.0,26.0,2020-12-02 21:00:00+01:00,1574.0,279.0
457,820.0,6402.5,71.0,2020-12-02 22:00:00+01:00,1573.5,279.0
458,810.0,5980.5,45.0,2020-12-02 23:00:00+01:00,1616.5,279.0
459,820.0,5558.0,0.0,2020-12-03 00:00:00+01:00,1388.0,279.0
460,800.0,4863.5,0.0,2020-12-03 01:00:00+01:00,816.5,279.0
461,800.0,4782.5,0.0,2020-12-03 02:00:00+01:00,821.5,339.0
462,790.0,4639.0,0.0,2020-12-03 04:00:00+01:00,790.0,339.0
463,805.0,4646.0,0.0,2020-12-03 05:00:00+01:00,899.5,329.0
464,805.0,4995.0,26.0,2020-12-03 06:00:00+01:00,1257.5,304.0
465,795.0,5655.5,26.0,2020-12-03 07:00:00+01:00,1491.0,279.0
466,940.0,6161.0,30.0,2020-12-03 08:00:00+01:00,1429.5,279.0
467,1175.0,6689.5,95.0,2020-12-03 09:00:00+01:00,1337.5,279.0
468,1370.0,7038.5,20.0,2020-12-03 10:00:00+01:00,1361.0,279.0
469,1485.0,7194.0,0.0,2020-12-03 11:00:00+01:00,1323.5,279.0
470,1535.0,7270.5,0.0,2020-12-03 12:00:00+01:00,1246.0,279.0
471,1470.0,7339.0,61.0,2020-12-03 13:00:00+01:00,1194.5,279.0
472,1335.0,7045.0,61.0,2020-12-03 14:00:00+01:00,1193.0,279.0
473,1115.0,6899.5,0.0,2020-12-03 15:00:00+01:00,1198.5,279.0
474,930.0,6893.5,16.0,2020-12-03 16:00:00+01:00,1253.0,279.0
475,885.0,7112.0,30.0,2020-12-03 17:00:00+01:00,1400.5,279.0
476,920.0,7529.0,959.0,2020-12-03 18:00:00+01:00,1539.0,279.0
477,950.0,7452.0,665.0,2020-12-03 19:00:00+01:00,1572.5,279.0
478,985.0,7441.5,88.0,2020-12-03 20:00:00+01:00,1561.0,279.0
479,995.0,6952.5,38.0,2020-12-03 21:00:00+01:00,1574.0,279.0
480,1005.0,6295.0,71.0,2020-12-03 22:00:00+01:00,1573.0,279.0
481,1025.0,5905.0,45.0,2020-12-03 23:00:00+01:00,1615.5,279.0
482,1040.0,5481.5,0.0,2020-12-04 00:00:00+01:00,1391.5,279.0
483,1095.0,4767.0,0.0,2020-12-04 01:00:00+01:00,837.5,279.0
484,1105.0,4654.0,0.0,2020-12-04 02:00:00+01:00,844.0,339.0
485,1125.0,4531.0,0.0,2020-12-04 04:00:00+01:00,813.5,339.0
486,1160.0,4551.5,0.0,2020-12-04 05:00:00+01:00,923.0,339.0
487,1200.0,4984.5,26.0,2020-12-04 06:00:00+01:00,1274.0,309.0
488,1235.0,5579.0,26.0,2020-12-04 07:00:00+01:00,1506.0,279.0
489,1395.0,6215.5,68.0,2020-12-04 08:00:00+01:00,1453.0,279.0
490,1590.0,6707.5,149.0,2020-12-04 09:00:00+01:00,1362.5,279.0
491,1765.0,6933.0,89.0,2020-12-04 10:00:00+01:00,1370.5,279.0
492,1835.0,7013.0,69.0,2020-12-04 11:00:00+01:00,1320.0,279.0
493,1835.0,7052.5,66.0,2020-12-04 12:00:00+01:00,1241.0,279.0
494,1785.0,6966.5,127.0,2020-12-04 13:00:00+01:00,1200.5,279.0
495,1625.0,6739.0,61.0,2020-12-04 14:00:00+01:00,1205.5,279.0
496,1350.0,6855.0,0.0,2020-12-04 15:00:00+01:00,1212.0,279.0
497,1045.0,6840.5,0.0,2020-12-04 16:00:00+01:00,1256.5,279.0
498,885.0,7128.5,14.0,2020-12-04 17:00:00+01:00,1401.5,279.0
499,795.0,7466.0,495.0,2020-12-04 18:00:00+01:00,1536.5,279.0
500,725.0,7388.5,739.0,2020-12-04 19:00:00+01:00,1569.5,279.0
501,690.0,7277.5,390.0,2020-12-04 20:00:00+01:00,1559.5,279.0
502,660.0,6809.0,26.0,2020-12-04 21:00:00+01:00,1574.0,279.0
503,620.0,6188.0,71.0,2020-12-04 22:00:00+01:00,1573.5,279.0
504,590.0,5818.0,45.0,2020-12-04 23:00:00+01:00,1617.0,279.0
505,555.0,5396.0,0.0,2020-12-05 00:00:00+01:00,1383.0,279.0
506,525.0,4861.0,0.0,2020-12-05 01:00:00+01:00,803.0,279.0
507,465.0,4767.0,0.0,2020-12-05 02:00:00+01:00,806.5,339.0
508,405.0,4613.0,0.0,2020-12-05 04:00:00+01:00,773.5,339.0
509,345.0,4546.5,0.0,2020-12-05 05:00:00+01:00,881.5,309.0
510,325.0,4741.5,26.0,2020-12-05 06:00:00+01:00,1241.5,294.0
511,310.0,4939.5,26.0,2020-12-05 07:00:00+01:00,1476.0,279.0
512,520.0,5444.5,30.0,2020-12-05 08:00:00+01:00,1414.0,279.0
513,905.0,5982.5,95.0,2020-12-05 09:00:00+01:00,1312.5,279.0
514,1235.0,6323.0,36.0,2020-12-05 10:00:00+01:00,1322.0,279.0
515,1410.0,6492.0,30.0,2020-12-05 11:00:00+01:00,1282.5,279.0
516,1485.0,6593.5,30.0,2020-12-05 12:00:00+01:00,1218.0,279.0
517,1440.0,6570.0,89.0,2020-12-05 13:00:00+01:00,1178.5,279.0
518,1245.0,6293.0,61.0,2020-12-05 14:00:00+01:00,1177.5,279.0
519,875.0,6332.5,0.0,2020-12-05 15:00:00+01:00,1179.5,279.0
520,470.0,6348.5,0.0,2020-12-05 16:00:00+01:00,1231.0,279.0
521,350.0,6694.0,374.0,2020-12-05 17:00:00+01:00,1385.5,279.0
522,390.0,7093.0,460.0,2020-12-05 18:00:00+01:00,1529.0,279.0
523,440.0,7011.5,410.0,2020-12-05 19:00:00+01:00,1567.0,279.0
524,470.0,6891.5,0.0,2020-12-05 20:00:00+01:00,1558.5,279.0
525,505.0,6525.0,26.0,2020-12-05 21:00:00+01:00,1574.0,279.0
526,525.0,6013.5,71.0,2020-12-05 22:00:00+01:00,1573.5,279.0
527,530.0,5599.5,71.0,2020-12-05 23:00:00+01:00,1617.0,279.0
528,540.0,5179.5,0.0,2020-12-06 00:00:00+01:00,1383.5,279.0
529,615.0,4546.5,0.0,2020-12-06 01:00:00+01:00,806.0,279.0
530,625.0,4464.0,0.0,2020-12-06 02:00:00+01:00,813.5,339.0
531,635.0,4301.0,0.0,2020-12-06 04:00:00+01:00,780.5,339.0
532,660.0,4183.0,0.0,2020-12-06 05:00:00+01:00,883.0,329.0
533,700.0,4301.0,26.0,2020-12-06 06:00:00+01:00,1244.5,299.0
534,750.0,4382.0,26.0,2020-12-06 07:00:00+01:00,1482.5,279.0
535,965.0,4721.0,30.0,2020-12-06 08:00:00+01:00,1417.0,279.0
536,1315.0,5179.5,125.0,2020-12-06 09:00:00+01:00,1325.0,279.0
537,1600.0,5699.5,50.0,2020-12-06 10:00:00+01:00,1351.5,279.0
538,1795.0,6033.0,30.0,2020-12-06 11:00:00+01:00,1317.0,279.0
539,1900.0,6222.0,28.0,2020-12-06 12:00:00+01:00,1244.0,279.0
540,1910.0,6217.0,89.0,2020-12-06 13:00:00+01:00,1202.5,279.0
541,1780.0,5802.0,61.0,2020-12-06 14:00:00+01:00,1204.0,279.0
542,1505.0,5650.5,0.0,2020-12-06 15:00:00+01:00,1203.0,279.0
543,1220.0,5668.0,0.0,2020-12-06 16:00:00+01:00,1252.0,279.0
544,1165.0,6003.0,0.0,2020-12-06 17:00:00+01:00,1401.0,279.0
545,1230.0,6468.0,0.0,2020-12-06 18:00:00+01:00,1540.5,279.0
546,1290.0,6458.0,365.0,2020-12-06 19:00:00+01:00,1574.5,279.0
547,1330.0,6356.5,740.0,2020-12-06 20:00:00+01:00,1562.5,279.0
548,1370.0,6111.0,151.0,2020-12-06 21:00:00+01:00,1574.0,289.0
549,1400.0,5701.5,85.0,2020-12-06 22:00:00+01:00,1573.5,289.0
550,1440.0,5272.5,97.0,2020-12-06 23:00:00+01:00,1612.5,289.0
551,1495.0,4845.5,0.0,2020-12-07 00:00:00+01:00,1402.0,299.0
552,1405.0,4357.0,26.0,2020-12-07 01:00:00+01:00,514.0,339.0
553,1465.0,4234.0,28.0,2020-12-07 02:00:00+01:00,524.0,339.0
554,1525.0,4105.5,30.0,2020-12-07 04:00:00+01:00,519.0,339.0
555,1645.0,4203.5,32.0,2020-12-07 05:00:00+01:00,544.0,339.0
556,1765.0,4633.5,60.0,2020-12-07 06:00:00+01:00,844.0,339.0
557,1895.0,5277.5,46.0,2020-12-07 07:00:00+01:00,1469.0,339.0
558,2065.0,5813.5,88.0,2020-12-07 08:00:00+01:00,1524.0,344.0
559,2245.0,6294.0,153.0,2020-12-07 09:00:00+01:00,1544.0,344.0
560,2400.0,6427.5,77.0,2020-12-07 10:00:00+01:00,1539.0,339.0
561,2510.0,6572.0,57.0,2020-12-07 11:00:00+01:00,1539.0,339.0
562,2630.0,6727.5,38.0,2020-12-07 12:00:00+01:00,1559.0,339.0
563,2680.0,6757.5,99.0,2020-12-07 13:00:00+01:00,1519.0,339.0
564,2590.0,6543.0,61.0,2020-12-07 14:00:00+01:00,1464.0,339.0
565,2300.0,6429.0,0.0,2020-12-07 15:00:00+01:00,1504.0,339.0
566,1910.0,6333.0,120.0,2020-12-07 16:00:00+01:00,1509.0,339.0
567,1680.0,6612.0,50.0,2020-12-07 17:00:00+01:00,1529.0,339.0
568,1590.0,6891.0,113.0,2020-12-07 18:00:00+01:00,1569.0,339.0
569,1525.0,6934.0,426.0,2020-12-07 19:00:00+01:00,1539.0,339.0
570,1470.0,6860.5,406.0,2020-12-07 20:00:00+01:00,1524.0,339.0
571,1450.0,6464.0,141.0,2020-12-07 21:00:00+01:00,1569.0,339.0
572,1410.0,5859.0,71.0,2020-12-07 22:00:00+01:00,1524.0,339.0
573,1370.0,5510.0,71.0,2020-12-07 23:00:00+01:00,1389.0,339.0
574,1355.0,5082.0,0.0,2020-12-08 00:00:00+01:00,1334.0,339.0
575,1215.0,4340.0,0.0,2020-12-08 01:00:00+01:00,504.0,339.0
576,1185.0,4270.0,0.0,2020-12-08 02:00:00+01:00,509.0,339.0
577,1125.0,4210.0,0.0,2020-12-08 04:00:00+01:00,499.0,339.0
578,1000.0,4250.0,0.0,2020-12-08 05:00:00+01:00,524.0,339.0
579,925.0,4755.0,26.0,2020-12-08 06:00:00+01:00,824.0,339.0
580,865.0,5335.0,26.0,2020-12-08 07:00:00+01:00,1454.0,339.0
581,1085.0,5830.0,30.0,2020-12-08 08:00:00+01:00,1494.0,339.0
582,1505.0,6215.0,95.0,2020-12-08 09:00:00+01:00,1519.0,339.0
583,1880.0,6420.0,36.0,2020-12-08 10:00:00+01:00,1524.0,339.0
584,2115.0,6520.0,16.0,2020-12-08 11:00:00+01:00,1529.0,339.0
585,2175.0,6565.0,16.0,2020-12-08 12:00:00+01:00,1529.0,339.0
586,2060.0,6420.0,77.0,2020-12-08 13:00:00+01:00,1494.0,339.0
587,1760.0,6225.0,61.0,2020-12-08 14:00:00+01:00,1469.0,339.0
588,1275.0,6195.0,0.0,2020-12-08 15:00:00+01:00,1489.0,339.0
589,815.0,6160.0,0.0,2020-12-08 16:00:00+01:00,1499.0,339.0
590,670.0,6515.0,60.0,2020-12-08 17:00:00+01:00,1514.0,339.0
591,680.0,6885.0,276.0,2020-12-08 18:00:00+01:00,1554.0,339.0
592,700.0,6865.0,366.0,2020-12-08 19:00:00+01:00,1514.0,339.0
593,715.0,6795.0,413.0,2020-12-08 20:00:00+01:00,1514.0,339.0
594,740.0,6410.0,141.0,2020-12-08 21:00:00+01:00,1559.0,339.0
595,790.0,5795.0,71.0,2020-12-08 22:00:00+01:00,1514.0,339.0
596,840.0,5405.0,71.0,2020-12-08 23:00:00+01:00,1384.0,339.0
597,895.0,4985.0,0.0,2020-12-09 00:00:00+01:00,1324.0,339.0
598,1010.0,4500.5,0.0,2020-12-09 01:00:00+01:00,494.0,339.0
599,1110.0,4443.5,0.0,2020-12-09 02:00:00+01:00,504.0,339.0
600,1230.0,4321.5,0.0,2020-12-09 04:00:00+01:00,504.0,339.0
601,1375.0,4397.5,0.0,2020-12-09 05:00:00+01:00,539.0,339.0
602,1435.0,4850.5,26.0,2020-12-09 06:00:00+01:00,834.0,339.0
603,1520.0,5480.0,26.0,2020-12-09 07:00:00+01:00,1289.0,339.0
604,1750.0,5999.0,30.0,2020-12-09 08:00:00+01:00,1344.0,339.0
605,2080.0,6445.0,232.0,2020-12-09 09:00:00+01:00,1374.0,339.0
606,2385.0,6594.0,157.0,2020-12-09 10:00:00+01:00,1364.0,339.0
607,2595.0,6639.0,54.0,2020-12-09 11:00:00+01:00,1379.0,344.0
608,2710.0,6659.0,53.0,2020-12-09 12:00:00+01:00,1389.0,359.0
609,2725.0,6584.0,77.0,2020-12-09 13:00:00+01:00,1344.0,364.0
610,2690.0,6346.0,61.0,2020-12-09 14:00:00+01:00,1299.0,374.0
611,2580.0,6371.0,0.0,2020-12-09 15:00:00+01:00,1349.0,379.0
612,2455.0,6283.5,0.0,2020-12-09 16:00:00+01:00,1359.0,389.0
613,2425.0,6591.5,167.0,2020-12-09 17:00:00+01:00,1379.0,389.0
614,2460.0,6887.5,519.0,2020-12-09 18:00:00+01:00,1439.0,394.0
615,2485.0,6908.0,298.0,2020-12-09 19:00:00+01:00,1379.0,399.0
616,2500.0,6819.0,80.0,2020-12-09 20:00:00+01:00,1379.0,399.0
617,2510.0,6509.0,26.0,2020-12-09 21:00:00+01:00,1429.0,399.0
618,2510.0,5889.5,71.0,2020-12-09 22:00:00+01:00,1374.0,399.0
619,2510.0,5528.0,71.0,2020-12-09 23:00:00+01:00,1234.0,399.0
620,2495.0,5107.5,0.0,2020-12-10 00:00:00+01:00,1169.0,399.0
621,2435.0,4463.5,0.0,2020-12-10 01:00:00+01:00,579.0,389.0
622,2415.0,4391.5,0.0,2020-12-10 02:00:00+01:00,579.0,389.0
623,2380.0,4279.5,0.0,2020-12-10 04:00:00+01:00,569.0,384.0
624,2270.0,4336.0,0.0,2020-12-10 05:00:00+01:00,584.0,374.0
625,2215.0,4773.0,26.0,2020-12-10 06:00:00+01:00,864.0,369.0
626,2160.0,5318.0,26.0,2020-12-10 07:00:00+01:00,1304.0,364.0
627,2210.0,5799.0,30.0,2020-12-10 08:00:00+01:00,1354.0,359.0
628,2305.0,6193.0,95.0,2020-12-10 09:00:00+01:00,1399.0,359.0
629,2385.0,6355.0,20.0,2020-12-10 10:00:00+01:00,1404.0,359.0
630,2385.0,6435.5,0.0,2020-12-10 11:00:00+01:00,1409.0,349.0
631,2365.0,6476.0,0.0,2020-12-10 12:00:00+01:00,1384.0,349.0
632,2335.0,6409.0,61.0,2020-12-10 13:00:00+01:00,1339.0,344.0
633,2225.0,6203.0,61.0,2020-12-10 14:00:00+01:00,1284.0,339.0
634,2075.0,6248.5,0.0,2020-12-10 15:00:00+01:00,1334.0,339.0
635,1940.0,6211.5,16.0,2020-12-10 16:00:00+01:00,1349.0,339.0
636,1850.0,6606.5,30.0,2020-12-10 17:00:00+01:00,1359.0,339.0
637,1815.0,6907.5,435.0,2020-12-10 18:00:00+01:00,1429.0,339.0
638,1780.0,6928.0,745.0,2020-12-10 19:00:00+01:00,1354.0,339.0
639,1770.0,6780.5,138.0,2020-12-10 20:00:00+01:00,1354.0,339.0
640,1780.0,6396.5,38.0,2020-12-10 21:00:00+01:00,1409.0,339.0
641,1740.0,5797.0,71.0,2020-12-10 22:00:00+01:00,1354.0,339.0
642,1710.0,5525.0,71.0,2020-12-10 23:00:00+01:00,1209.0,339.0
643,1665.0,5102.0,0.0,2020-12-11 00:00:00+01:00,1144.0,339.0
644,1405.0,4515.5,0.0,2020-12-11 01:00:00+01:00,499.0,339.0
645,1315.0,4427.5,0.0,2020-12-11 02:00:00+01:00,504.0,339.0
646,1195.0,4305.5,0.0,2020-12-11 04:00:00+01:00,489.0,339.0
647,1015.0,4351.5,0.0,2020-12-11 05:00:00+01:00,519.0,339.0
648,975.0,4783.5,26.0,2020-12-11 06:00:00+01:00,789.0,339.0
649,975.0,5308.0,26.0,2020-12-11 07:00:00+01:00,1189.0,339.0
650,1165.0,5894.0,68.0,2020-12-11 08:00:00+01:00,1269.0,339.0
651,1490.0,6396.5,149.0,2020-12-11 09:00:00+01:00,1319.0,339.0
652,1785.0,6621.5,89.0,2020-12-11 10:00:00+01:00,1279.0,339.0
653,2000.0,6691.5,69.0,2020-12-11 11:00:00+01:00,1309.0,339.0
654,2070.0,6712.5,66.0,2020-12-11 12:00:00+01:00,1309.0,339.0
655,2060.0,6654.0,127.0,2020-12-11 13:00:00+01:00,1284.0,339.0
656,1965.0,6443.0,61.0,2020-12-11 14:00:00+01:00,1229.0,339.0
657,1800.0,6442.5,0.0,2020-12-11 15:00:00+01:00,1249.0,339.0
658,1685.0,6314.0,0.0,2020-12-11 16:00:00+01:00,1234.0,339.0
659,1675.0,6632.0,14.0,2020-12-11 17:00:00+01:00,1274.0,339.0
660,1715.0,6975.0,275.0,2020-12-11 18:00:00+01:00,1384.0,339.0
661,1755.0,6974.5,905.0,2020-12-11 19:00:00+01:00,1294.0,339.0
662,1780.0,6828.5,50.0,2020-12-11 20:00:00+01:00,1319.0,339.0
663,1825.0,6433.0,26.0,2020-12-11 21:00:00+01:00,1329.0,339.0
664,1825.0,5827.5,71.0,2020-12-11 22:00:00+01:00,1269.0,339.0
665,1835.0,5505.0,71.0,2020-12-11 23:00:00+01:00,1164.0,339.0
666,1820.0,5076.5,0.0,2020-12-12 00:00:00+01:00,1119.0,339.0
667,1715.0,4694.5,0.0,2020-12-12 01:00:00+01:00,514.0,339.0
668,1665.0,4617.5,0.0,2020-12-12 02:00:00+01:00,519.0,339.0
669,1575.0,4453.0,0.0,2020-12-12 04:00:00+01:00,509.0,339.0
670,1445.0,4392.0,0.0,2020-12-12 05:00:00+01:00,539.0,339.0
671,1370.0,4602.5,26.0,2020-12-12 06:00:00+01:00,799.0,339.0
